SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE,PEW,Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,RL AOO,Criteria met at highest level,RL EOO (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
22693811,27720,Plovers,Charadrius melodus,Piping Plover,NT,False,False,False,True,False,Full migrant,False,True,True,0,A3ce,6090000,7600-8400,estimated,Increasing,suspected
22680021,5290,"Ducks, Geese, Swans",Tadorna cristata,Crested Shelduck,CR,False,False,False,True,False,Full migrant,False,True,True,0,D,14,1-49,estimated,Unknown,not applicable
22680384,5570,"Ducks, Geese, Swans",Aythya baeri,Baer's Pochard,CR,False,False,False,True,False,Full migrant,False,True,False,0,A2cd+3cd+4cd; C2a(ii),2270000,150-700,inferred,Decreasing,inferred
22680373,5580,"Ducks, Geese, Swans",Aythya nyroca,Ferruginous Duck,NT,False,False,False,True,False,Full migrant,True,True,True,0,A2cd+3cd+4cd,25200000,Unknown,estimated,Decreasing,estimated
22680252,6090,"Ducks, Geese, Swans",Anas bernieri,Madagascar Teal,EN,False,False,False,True,False,Full migrant,True,True,True,0,C2a(ii),310000,630-1900,estimated,Decreasing,inferred
62155060,20630,"Rails, Gallinules, Coots",Rallus elegans,King Rail,NT,False,False,False,True,False,Full migrant,True,True,False,0,A2cde,7070000,69000,estimated,Decreasing,inferred
22692073,22250,Cranes,Grus vipio,White-naped Crane,VU,False,False,False,True,False,Full migrant,True,True,True,0,A2bcde+3bcde+4bcde,1400000,3700-4500,estimated,Decreasing,suspected
22692167,22280,Cranes,Grus japonensis,Red-crowned Crane,VU,False,False,False,True,False,Full migrant,True,True,True,0,A2ac+4ac; C1,2110000,"2000-2650,2300",estimated,Decreasing,estimated
22692156,22290,Cranes,Grus americana,Whooping Crane,EN,False,False,False,True,False,Full migrant,True,True,True,0,D,306000,50-249,estimated,Increasing,estimated
22691896,22330,Bustards,Tetrax tetrax,Little Bustard,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2abcd+3bcd+4abcd,14700000,Unknown,estimated,Decreasing,estimated
22692015,22480,Bustards,Houbaropsis bengalensis,Bengal Florican,CR,False,False,False,False,True,Full migrant,True,False,False,0,A3bcd+4abcd,1550000,250-999,estimated,Decreasing,estimated
22692024,22490,Bustards,Sypheotides indicus,Lesser Florican,CR,False,False,False,False,True,Full migrant,True,False,False,0,A2bcd+3bcd+4bcd,520000,"356-1228, 730",estimated,Decreasing,estimated
22697935,24810,"Petrels, Shearwaters",Pseudobulweria macgillivrayi,Fiji Petrel,CR,False,False,True,False,False,Full migrant,True,False,True,27,"C2a(i,ii);D",165000,1-49,estimated,Decreasing,estimated
22697695,25110,Storks,Ciconia boyciana,Oriental Stork,EN,False,False,False,True,False,Full migrant,True,True,True,0,C2a(ii),941000,1000-2499,estimated,Decreasing,suspected
22697488,25320,"Ibises, Spoonbills",Geronticus eremita,Northern Bald Ibis,EN,False,False,False,True,False,Full migrant,True,False,False,0,D,203000,200-249,estimated,Stable,suspected
22696916,26250,Herons,Egretta rufescens,Reddish Egret,NT,False,False,False,True,False,Full migrant,True,False,True,0,C1,6670000,5000-9999,estimated,Decreasing,suspected
22693749,27570,Plovers,Pluvialis squatarola,Grey Plover,VU,False,False,False,True,False,Full migrant,True,True,True,0,A2bcd+4bcd,19000000,1000000-2500000,estimated,Decreasing,estimated
22693928,28330,Plovers,Anarhynchus frontalis,Wrybill,VU,False,False,False,True,False,Full migrant,False,True,True,0,C2a(i),23000,3000-3300,estimated,Decreasing,estimated
22693190,28580,"Sandpipers, Snipes, Phalaropes",Numenius arquata,Eurasian Curlew,NT,False,False,False,True,False,Full migrant,True,True,True,0,A2bcd+3bcd+4bcd,20700000,Unknown,estimated,Decreasing,suspected
22693199,28590,"Sandpipers, Snipes, Phalaropes",Numenius madagascariensis,Far Eastern Curlew,EN,False,False,False,True,False,Full migrant,True,True,True,0,A2bcd+4bcd,5590000,"20000-35000, 21000-28000",estimated,Decreasing,estimated
22693162,28610,"Sandpipers, Snipes, Phalaropes",Limosa fedoa,Marbled Godwit,VU,False,False,False,True,False,Full migrant,True,True,True,0,A2bc+4bc,4200000,270000,estimated,Decreasing,estimated
22693154,28620,"Sandpipers, Snipes, Phalaropes",Limosa haemastica,Hudsonian Godwit,VU,False,False,False,True,False,Full migrant,True,True,True,0,A2b+4b,6200000,41000-70000,estimated,Decreasing,estimated
22693336,28640,"Sandpipers, Snipes, Phalaropes",Arenaria interpres,Ruddy Turnstone,NT,False,False,False,True,False,Full migrant,True,True,True,0,A2bcd+4bcd,17000000,750000-1750000,estimated,Decreasing,estimated
22693396,28840,"Sandpipers, Snipes, Phalaropes",Calidris minutilla,Least Sandpiper,NT,False,False,False,True,False,Full migrant,True,True,True,0,A2b+4b,16100000,5000000-15000000,estimated,Decreasing,estimated
22693399,28850,"Sandpipers, Snipes, Phalaropes",Calidris fuscicollis,White-rumped Sandpiper,VU,False,False,False,True,False,Full migrant,True,True,True,0,A2b+4b,4000000,"3270000-9070000, 6200000",estimated,Decreasing,estimated
22693447,28860,"Sandpipers, Snipes, Phalaropes",Calidris subruficollis,Buff-breasted Sandpiper,VU,False,False,False,True,False,Full migrant,True,False,False,0,A2bc+4bc,3600000,84000-364000,estimated,Decreasing,estimated
22693127,29170,"Sandpipers, Snipes, Phalaropes",Gallinago stricklandii,Fuegian Snipe,NT,False,False,False,True,False,Full migrant,True,True,False,0,C2a(ii),625000,2500-9999,estimated,Decreasing,suspected
22693078,29190,"Sandpipers, Snipes, Phalaropes",Gallinago hardwickii,Latham's Snipe,NT,False,False,False,True,False,Full migrant,True,True,False,0,A2b+4b,1580000,20000-39000,estimated,Decreasing,suspected
22693235,29470,"Sandpipers, Snipes, Phalaropes",Tringa flavipes,Lesser Yellowlegs,VU,False,False,False,True,False,Full migrant,True,True,True,0,A2bcd+3bcd+4bcd,6100000,"527000-7600000,650000",estimated,Decreasing,estimated
22693231,29500,"Sandpipers, Snipes, Phalaropes",Tringa melanoleuca,Greater Yellowlegs,NT,False,False,False,True,False,Full migrant,True,True,True,0,A2bd,9000000,137000-6860000,estimated,Decreasing,suspected
22693225,29540,"Sandpipers, Snipes, Phalaropes",Tringa guttifer,Spotted Greenshank,EN,False,False,False,True,False,Full migrant,True,True,True,0,C2a(ii),749000,900-1600,estimated,Decreasing,inferred
22695180,35300,"Hawks, Eagles",Neophron percnopterus,Egyptian Vulture,EN,False,False,False,False,True,Full migrant,True,True,False,0,A2abcde+3bcde+4abcde,58000000,12400-36000,estimated,Decreasing,estimated
22714757,89040,Reed-warblers,Acrocephalus griseldis,Basra Reed-warbler,EN,False,False,False,False,True,Full migrant,True,True,False,0,A3c,682000,1500-7000,suspected,Stable,suspected
22712080,91330,Swallows and martins,Tachycineta cyaneoviridis,Bahama Swallow,EN,False,False,False,False,True,Full migrant,True,True,False,0,C2a(ii),49800,1000-2499,estimated,Decreasing,inferred
22709724,109290,Old World Flycatchers and Chats,Calliope pectardens,Firethroat,NT,False,False,False,False,True,Full migrant,True,True,False,0,C2a(ii),1210000,10000-19999,suspected,Decreasing,suspected
22709717,109300,Old World Flycatchers and Chats,Calliope obscura,Blackthroat,VU,False,False,False,False,True,Full migrant,True,False,False,0,C2a(i),223000,2500-9999,estimated,Decreasing,inferred
22708150,111230,Waxwings,Bombycilla japonica,Japanese Waxwing,NT,False,False,False,False,True,Full migrant,True,False,False,0,C1+2a(ii),996000,Unknown,not applicable,Decreasing,suspected
22721016,122250,Old World Buntings,Emberiza yessoensis,Ochre-rumped Bunting,NT,False,False,False,False,True,Full migrant,True,True,True,0,C1,2140000,6000-15000,suspected,Decreasing,suspected
22720966,122280,Old World Buntings,Emberiza aureola,Yellow-breasted Bunting,CR,False,False,False,False,True,Full migrant,True,True,False,0,A2acd+3cd+4acd,21800000,Unknown,estimated,Decreasing,estimated
22724320,125320,New World blackbirds,Quiscalus quiscula,Common Grackle,NT,False,False,False,False,True,Full migrant,True,True,False,0,A4ad,12100000,69000000,estimated,Decreasing,estimated
22722890,128630,Tanagers,Tangara peruviana,Black-backed Tanager,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2c+3c+4c; C2a(i),316000,2500-9999,estimated,Decreasing,suspected
22678949,2740,"Pheasants, Partridges, Turkeys, Grouse",Coturnix japonica,Japanese Quail,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2bcd+3bcd+4bcd,4960000,Unknown,not applicable,Decreasing,suspected
22679814,4520,"Ducks, Geese, Swans",Oxyura leucocephala,White-headed Duck,EN,False,False,False,True,False,Full migrant,True,True,False,0,A2bcde+4bcde,17600000,5300-8700,estimated,Decreasing,estimated
22679954,4700,"Ducks, Geese, Swans",Branta ruficollis,Red-breasted Goose,VU,False,False,False,True,False,Full migrant,True,True,False,0,A2bcd+4bcd,1156000,"19000-48000, 33000",estimated,Decreasing,suspected
22679869,4820,"Ducks, Geese, Swans",Anser cygnoid,Swan Goose,EN,False,False,False,True,False,Full migrant,True,True,True,0,A4bcd,3940000,36000-43500,estimated,Decreasing,estimated
22679886,4860,"Ducks, Geese, Swans",Anser erythropus,Lesser White-fronted Goose,VU,False,False,False,True,False,Full migrant,True,True,False,0,A2bcd+3bcd+4bcd,7060000,16000-27000,estimated,Decreasing,suspected
22680427,4890,"Ducks, Geese, Swans",Clangula hyemalis,Long-tailed Duck,VU,False,False,True,True,False,Full migrant,True,True,True,0,A4bce,60100000,Unknown,estimated,Decreasing,estimated
22680412,4900,"Ducks, Geese, Swans",Somateria fischeri,Spectacled Eider,NT,False,False,True,True,False,Full migrant,True,True,True,0,A2abcde+4abcde,3440000,250000,estimated,Decreasing,suspected
22680405,4920,"Ducks, Geese, Swans",Somateria mollissima,Common Eider,NT,False,False,True,True,False,Full migrant,True,False,True,0,A4abcde,59900000,Unknown,estimated,Unknown,not applicable
22680415,4930,"Ducks, Geese, Swans",Polysticta stelleri,Steller's Eider,VU,False,False,True,True,False,Full migrant,True,True,True,0,A2bcd+3bcd+4bcd,9240000,Unknown,estimated,Decreasing,estimated
22724836,4950,"Ducks, Geese, Swans",Melanitta fusca,Velvet Scoter,VU,False,False,True,True,False,Full migrant,True,True,True,0,A2abcde,14900000,141000-268000,estimated,Decreasing,estimated
22732425,4990,"Ducks, Geese, Swans",Melanitta americana,Black Scoter,NT,False,False,True,True,False,Full migrant,True,True,True,0,A2bce+3bce+4bce,17700000,350000-560000,estimated,Decreasing,inferred
22680488,5080,"Ducks, Geese, Swans",Mergus squamatus,Scaly-sided Merganser,EN,False,False,False,True,False,Full migrant,True,True,False,0,C2a(ii),648000,2000-3500,estimated,Decreasing,inferred
22680418,5130,"Ducks, Geese, Swans",Camptorhynchus labradorius,Labrador Duck,EX,False,False,True,True,False,Full migrant,True,False,True,0,,0,Unknown,,,not applicable
22680339,5470,"Ducks, Geese, Swans",Marmaronetta angustirostris,Marbled Duck,NT,False,False,False,True,False,Full migrant,True,True,True,0,A2cd+3cd+4cd,13500000,10000-42000,estimated,Decreasing,suspected
22680358,5520,"Ducks, Geese, Swans",Aythya ferina,Common Pochard,VU,False,False,False,True,False,Full migrant,True,True,True,0,A2abcd+3bcd+4abcd,548000,760000-790000,estimated,Decreasing,estimated
22696606,6430,Grebes,Podiceps auritus,Horned Grebe,VU,False,False,True,True,False,Full migrant,True,True,True,0,A2abce+3bce+4abce,52900000,Unknown,estimated,Decreasing,suspected
22696628,6490,Grebes,Podiceps gallardoi,Hooded Grebe,CR,False,False,False,True,False,Full migrant,False,True,True,0,A2abce+4ace,47300,650-800,estimated,Stable,observed
22697365,6550,Flamingos,Phoenicopterus chilensis,Chilean Flamingo,NT,False,False,False,True,False,Full migrant,False,True,True,0,A3cd,7680000,Unknown,estimated,Decreasing,suspected
22697387,6580,Flamingos,Phoenicoparrus andinus,Andean Flamingo,VU,False,False,False,True,False,Full migrant,True,True,False,0,A2acd+4acd,793000,Unknown,not applicable,Decreasing,suspected
22697398,6590,Flamingos,Phoenicoparrus jamesi,Puna Flamingo,NT,False,False,False,True,False,Full migrant,True,True,False,0,A3c,604000,95000-110000,estimated,Stable,inferred
22690097,6740,"Pigeons, Doves",Columba eversmanni,Yellow-eyed Pigeon,VU,False,False,False,False,True,Full migrant,True,True,False,0,A2cd+3cd+4cd,3080000,10000-19999,suspected,Decreasing,suspected
22690419,7060,"Pigeons, Doves",Streptopelia turtur,European Turtle-dove,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2bcd+3bcd+4bcd,35700000,12800000-47600000,estimated,Decreasing,suspected
22690733,7580,"Pigeons, Doves",Ectopistes migratorius,Passenger Pigeon,EX,False,False,False,False,True,Full migrant,True,False,False,0,,0,0,,,not applicable
22690281,7690,"Pigeons, Doves",Patagioenas caribaea,Ring-tailed Pigeon,VU,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),9100,2500-9999,estimated,Decreasing,inferred
22690302,7720,"Pigeons, Doves",Patagioenas oenops,Peruvian Pigeon,NT,False,False,False,False,True,Full migrant,True,False,False,6970,C2a(ii),27000,2500-9999,suspected,Decreasing,suspected
22690895,7970,"Pigeons, Doves",Leptotila ochraceiventris,Ochre-bellied Dove,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2c+3c+4c,78500,2500-9999,estimated,Decreasing,suspected
22736393,11880,Nightjars,Antrostomus vociferus,Eastern Whip-poor-will,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2abc,5180000,1800000,estimated,Stable,estimated
22689778,11960,Nightjars,Antrostomus carolinensis,Chuck-will's-widow,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2ace+3ce+4ace,3570000,5700000,estimated,Decreasing,estimated
22689875,12000,Nightjars,Caprimulgus ruficollis,Red-necked Nightjar,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2bce+3bce+4bce,1910000,575000-770000,estimated,Decreasing,inferred
22686440,12720,Swifts,Cypseloides niger,Black Swift,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2ace+3ce+4ace,13000000,170000,estimated,Decreasing,estimated
22686709,13010,Swifts,Chaetura pelagica,Chimney Swift,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2acd+3cd+4acd,8580000,7700000,estimated,Decreasing,estimated
22686853,13740,Swifts,Apus acuticauda,Dark-rumped Swift,NT,False,False,False,False,True,Full migrant,True,False,False,0,D1,290000,900-10000,suspected,Stable,suspected
22688296,16830,Hummingbirds,Selasphorus rufus,Rufous Hummingbird,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2abc+3bc+4abc,2780000,22000000,estimated,Decreasing,estimated
22684340,19290,Cuckoos,Coccyzus ferrugineus,Cocos Cuckoo,VU,False,False,False,False,True,Full migrant,True,False,False,0,D1+2,30,250-999,estimated,Stable,suspected
22692353,20500,"Rails, Gallinules, Coots",Laterallus jamaicensis,Black Rail,EN,False,False,False,True,False,Full migrant,False,True,False,0,A2ace+3ce+4ace,40400000,10000-49999,suspected,Decreasing,estimated
22692702,21420,"Rails, Gallinules, Coots",Zapornia paykullii,Band-bellied Crake,NT,False,False,False,True,False,Full migrant,True,True,False,0,A2cd+3cd+4cd,2019000,Unknown,not applicable,Decreasing,suspected
22692053,22200,Cranes,Leucogeranus leucogeranus,Siberian Crane,CR,False,False,False,True,False,Full migrant,True,True,False,0,A3bcd,2290000,Unknown,estimated,Decreasing,suspected
22692064,22260,Cranes,Grus antigone,Sarus Crane,VU,False,False,False,True,False,Full migrant,True,True,False,0,A2bcde+4bcde,13065000,"15000-17500,16000",estimated,Decreasing,estimated
22692151,22310,Cranes,Grus monacha,Hooded Crane,VU,False,False,False,True,False,Full migrant,True,True,True,0,"""B2ab(ii,iii,iv)""",2670000,9750-13000,estimated,Increasing,estimated
22691900,22340,Bustards,Otis tarda,Great Bustard,EN,False,False,False,False,True,Full migrant,True,False,False,0,A3cd+4cd,15300000,29600-33000,estimated,Decreasing,estimated
22733562,22360,Bustards,Chlamydotis macqueenii,Asian Houbara,VU,False,False,False,False,True,Full migrant,True,False,False,0,A4acd,13200000,33000-67000,estimated,Decreasing,inferred
22691905,22410,Bustards,Neotis denhami,Denham's Bustard,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2bcd+3bcd+4bcd,20700000,Unknown,not applicable,Decreasing,inferred
